username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink,,,,,,,
iam_priyabrata,14/04/2020 14:52:00,0,0,1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@moayush,#AarogyaSetu,1.24993E+18,https://twitter.com/iam_priyabrata/status/1249930966702817286,,,,,,,
KunalMarathe4,14/04/2020 14:52:00,0,0,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/KunalMarathe4/status/1249930966035881989,,,,,,,
ShuklaShreesh,14/04/2020 14:52:00,0,0,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/ShuklaShreesh/status/1249930915096092673,,,,,,,
SanjayJog7,14/04/2020 14:51:00,4,3,Saptapati from PM Modi for lockdown up to May 3 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. don’t lay-off employees 7. Respect doctors & medical workers @fpjindia,,@moayush @fpjindia,#AarogyaSetu,1.24993E+18,https://twitter.com/SanjayJog7/status/1249930880224620545,,,,,,,
Save_Delete,14/04/2020 14:51:00,0,0,7 things #pmmodi announced today for increasing lockdown till 3rd May #lockdown #3rdmay #stayhome #coronavirus #increaseimmunity #careforelderly #aarogyasetu #socialdistancing #wearmasks #helppoorpeople … https://www. instagram.com/p/B-8wnVSgY-m/ ?igshid=1fbax4tqc4vyh …,,,#pmmodi #lockdown #3rdmay #stayhome #coronavirus #increaseimmunity #careforelderly #aarogyasetu #socialdistancing #wearmasks #helppoorpeople,1.24993E+18,https://twitter.com/Save_Delete/status/1249930873421561858,,,,,,,
Sauravrajput111,14/04/2020 14:51:00,1,3,A re-adapted #Saptapati from @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Don’t lay-off employees 7. Respect doctors & medical Workers. #Lockdown2,,@narendramodi @moayush,#Saptapati #AarogyaSetu #Lockdown2,1.24993E+18,https://twitter.com/Sauravrajput111/status/1249930844174577664,,,,,,,
tanuaju18,14/04/2020 14:51:00,0,0,#Aarogyasetu downloaded.....shared to all my friends and relatives @narendramodi U are the best PM we can ever think of in our Indian history who cares for our country and consider us as your family .... Wish can meet you anyday in my life for saying thank you ,,,,,,,,,,,,
thatsPankhuri,14/04/2020 14:51:00,0,2,Just heard @narendramodi ji’s #address n I support his decision of #lockdown being extended. Together we can fight #CoronavirusOutbreakindia and emerge #victorious . @PMOIndia @BJP4India #StayHome #WeAreInThisTogether #AarogyaSetu #WearMask #BeSafe,,@narendramodi @PMOIndia @BJP4India,#address #lockdown #CoronavirusOutbreakindia #victorious #StayHome #WeAreInThisTogether #AarogyaSetu #WearMask #BeSafe,1.24993E+18,https://twitter.com/thatsPankhuri/status/1249930752898277376,,,,,,,
GummallaSrijana,14/04/2020 14:51:00,75,261,The 7 mantras from @PMOIndia @narendramodi 1 Care elders 2 Stay within Laxman Rekha 3 Use homemade masks 4 Follow precautions of @moayush & use #AarogyaSetu app 5 Extend help to the poor 6 Pls don’t lay-off employees 7 Respect medical n sanitation workers #AndhraFightsCorona pic.twitter.com/eXcRkpuxRS,,@PMOIndia @narendramodi @moayush,#AarogyaSetu #AndhraFightsCorona,1.24993E+18,https://twitter.com/GummallaSrijana/status/1249930721218576386,,,,,,,
Vishal_litt,14/04/2020 14:51:00,0,1,@Vishal_litt . . . PM Narendra Modi extends the lockdown in India till May 3rd What do you think of this call? #PMModi #Lockdown2 #lockdowneffect #LockdownExtended #COVID2019 #AarogyaSetu #CoronavirusOutbreakindia #coronavirusindia,,@Vishal_litt,#PMModi #Lockdown2 #lockdowneffect #LockdownExtended #COVID2019 #AarogyaSetu #CoronavirusOutbreakindia #coronavirusindia,1.24993E+18,https://twitter.com/Vishal_litt/status/1249930701610176512,,,,,,,
iipa9,14/04/2020 14:51:00,1,5,#AarogyaSetuApp A re-adapted #Saptapati from @PMOIndia 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @moayush,#AarogyaSetuApp #Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/iipa9/status/1249930657268035584,,,,,,,
AkhilAgrahari,14/04/2020 14:51:00,1,2,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/AkhilAgrahari/status/1249930642504048641,,,,,,,
ChhayaS22797321,14/04/2020 14:51:00,0,1,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/ChhayaS22797321/status/1249930640050413568,,,,,,,
1msMukesh,14/04/2020 14:50:00,0,1,हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/1msMukesh/status/1249930571209273344,,,,,,,
mikkumithilesh,14/04/2020 14:50:00,0,1,सप्ताहांत तक संयम बरतें घरों में ही रहें,,,,,,,,,,,,
ramnivaskumar,14/04/2020 14:50:00,2,2,I requested all my friends to download #AarogyaSetu App. I have taken screenshot of mine which states that “You are safe”. App alerts about our proximity to #Corona persons who may have come in contact with us. Let’s persuade at least 10 people to install #AarogyaSetuApp . pic.twitter.com/pIVGgNh1HR,,,#AarogyaSetu #Corona #AarogyaSetuApp,1.24993E+18,https://twitter.com/ramnivaskumar/status/1249930495242231808,,,,,,,
bsinghrana21,14/04/2020 14:50:00,0,0,Respected @narendramodi Ji i had installed Arogya Setu app as per the guidelines by respected Prime Minister. this app is tracking well. i have guided to my friends and family members for install this app for safety precution. #AarogyaSetu #fightagainstcorona pic.twitter.com/V5FMad6TVz,,@narendramodi,#AarogyaSetu #fightagainstcorona,1.24993E+18,https://twitter.com/bsinghrana21/status/1249930479152672768,,,,,,,
DRChoudhary_,14/04/2020 14:50:00,1,2,#coronavirus से लड़ने में #AarogyaSetuApp को एक महत्वपूर्ण हथियार के रूप में मैंने डाउनलोड कर लिया है और मैंने 25 लोगों को नॉमिनेट किया है। आप भी @SetuAarogya App को ज़रूर डाउनलोड कीजिए और सुरक्षित रहिए। @narendramodi @PMOIndia #IndiaFightsCorona #Lockdown2 #AarogyaSetu #COVID19 pic.twitter.com/lBEMnuX5co,,@SetuAarogya @narendramodi @PMOIndia,#coronavirus #AarogyaSetuApp #IndiaFightsCorona #Lockdown2 #AarogyaSetu #COVID19,1.24993E+18,https://twitter.com/DRChoudhary_/status/1249930437037658112,,,,,,,
Itzvara,14/04/2020 14:50:00,0,0,#Saptapati from @narendramodi 1. Care for elders especially who have health issues 2. Stay within Laxman Rekha 3. Use homemade masks 4. use #AarogyaSetu app and also make others to install 5. help the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@narendramodi,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/Itzvara/status/1249930434139447301,,,,,,,
AnilBha84380207,14/04/2020 14:49:00,0,1,देशवासियों हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/AnilBha84380207/status/1249930336366219266,,,,,,,
Kaniyampoondi,14/04/2020 14:49:00,2,7,Sri.Modi's 7 instructions,,,,,,,,,,,,
rameshlaus,14/04/2020 14:49:00,68,310,#PM 's 7-point agenda #CoronavirusIndia 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@moayush,#PM #CoronavirusIndia #AarogyaSetu,1.24993E+18,https://twitter.com/rameshlaus/status/1249930275687038977,,,,,,,
KamalGorsiya,14/04/2020 14:49:00,0,1,देशवासियों हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/KamalGorsiya/status/1249930255084572672,,,,,,,
DipendraSarraf,14/04/2020 14:49:00,3,9,देशवासियों हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/DipendraSarraf/status/1249930254216384512,,,,,,,
Chetan_KKT,14/04/2020 14:49:00,0,0,LockDown until May 3rd. 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers @PMOIndia @narendramodi,,@moayush @PMOIndia @narendramodi,#AarogyaSetu,1.24993E+18,https://twitter.com/Chetan_KKT/status/1249930251754323968,,,,,,,
RaviShastriOfc,14/04/2020 14:48:00,275,3590,PM @narendramodi Ji’s proactive decision making has ensured that India is better placed. 7 points - 1 Care of senior citizens 2 Wear homemade mask 3 Follow Ayush Ministry 4 Install #AarogyaSetu App 5 Help poor 6 Job security for citizens 7 Gratitude towards #CoronaWarriors pic.twitter.com/TErRw1yBq7,,@narendramodi,#AarogyaSetu #CoronaWarriors,1.24993E+18,https://twitter.com/RaviShastriOfc/status/1249930104563806208,,,,,,,
PawanKalyanApp,14/04/2020 14:48:00,0,0,Install the Android app for LIVE tracking from here http:// bit.ly/quarantine-ka _______________ #Lockdown2 #Covid19India #covidindia #COVID__19 PM Modi Lockdown 2.0 #Lockdownextention #AarogyaSetu #CoronaUpdatesInIndia #IndiaFightsCorona #Modi #COVID2019india pic.twitter.com/FxUE7TRrOy,,,#Lockdown2 #Covid19India #covidindia #COVID__19 #Lockdownextention #AarogyaSetu #CoronaUpdatesInIndia #IndiaFightsCorona #Modi #COVID2019india,1.24993E+18,https://twitter.com/PawanKalyanApp/status/1249930064877117441,,,,,,,
AnilBha84380207,14/04/2020 14:48:00,0,1,देशवासियों हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/AnilBha84380207/status/1249930042320334848,,,,,,,
iamsrk_mania,14/04/2020 14:48:00,0,1,Lockdown extended till May 3 #Saptapati from @PMOIndia 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/iamsrk_mania/status/1249929899181129730,,,,,,,
Thevampireabhi,14/04/2020 14:48:00,2,2,7 Things to Fight #CoronaVirus 1. Care for Elders. 2. Stay within Laxman Rekha 3. Use Homemade masks 4. Follow Precautions from @moayush + use #AarogyaSetu app 5. Extend Help to the Poor 6. Pls Don’t lay-off Employees 7. Respect Doctors & Medical workers. #Narendermodi,,@moayush,#CoronaVirus #AarogyaSetu #Narendermodi,1.24993E+18,https://twitter.com/Thevampireabhi/status/1249929888275910656,,,,,,,
EngineerSalaria,14/04/2020 14:47:00,0,0,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the poor 6. Pls don’t lay-off employees 7. Respect doctors & medical workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/EngineerSalaria/status/1249929824916783104,,,,,,,
maiyaniyautik,14/04/2020 14:47:00,0,3,A re-adapted #Saptapati from @PMOIndia @narendramodi 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade Masks 4. Follow precautions from @moayush + use #AarogyaSetu app 5. Extend help to the Poor 6. Pls don’t lay-off Employees 7. Respect Doctors & Medical Workers,,@PMOIndia @narendramodi @moayush,#Saptapati #AarogyaSetu,1.24993E+18,https://twitter.com/maiyaniyautik/status/1249929775331692545,,,,,,,
iGyanendraGiri,14/04/2020 14:47:00,25,28,#Saptapati from @narendramodi ji... 1. Care for elders 2. Stay within Laxman Rekha 3. Use homemade masks 4. Follow @moayush + use #AarogyaSetu app 5. Help to the poor 6. Don’t lay-off employees 7. Respect doctors & medical workers #IndiaFightsCorona,,@narendramodi @moayush,#Saptapati #AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/iGyanendraGiri/status/1249929730788229120,,,,,,,
ManojTiwariMP,14/04/2020 14:47:00,246,2367,देशवासियों हमें अपनी भलाई के लिए पालन करना है @narendramodi जी के सुझावों का •होममेड फेस-मास्क पहनें •वरिष्ठ नागरिकों का ख्याल रखें •आयुष मंत्रालय द्वारा दिए निर्देशो का पालन कर immunity बढ़ाएं • #AarogyaSetu ऐप इंस्टॉल करें •गरीब परिवारों की मदद ज़रूर हो #IndiaFightsCorona,,@narendramodi,#AarogyaSetu #IndiaFightsCorona,1.24993E+18,https://twitter.com/ManojTiwariMP/status/1249929696697036800,,,,,,,
